startDateTime,endDateTime,tempTripleMean,tempTripleMinimum,tempTripleMaximum,tempTripleVariance,tempTripleNumPts,tempTripleExpUncert,tempTripleStdErMean,finalQF
"2022-03-09T08:00:00Z","2022-03-09T08:30:00Z",6.1801,5.8142,6.5008,0.0332,1800.0000,0.1400,0.0043,0
"2022-03-09T08:30:00Z","2022-03-09T09:00:00Z",5.4655,5.1312,5.8134,0.0533,1800.0000,0.1400,0.0054,0
"2022-03-09T09:00:00Z","2022-03-09T09:30:00Z",4.8654,4.6334,5.1338,0.0207,1800.0000,0.1392,0.0034,0
"2022-03-09T09:30:00Z","2022-03-09T10:00:00Z",4.4298,4.2702,4.6334,0.0075,1800.0000,0.1388,0.0020,0
"2022-03-09T10:00:00Z","2022-03-09T10:30:00Z",4.2049,4.0433,4.2982,0.0045,1800.0000,0.1386,0.0016,0
"2022-03-09T10:30:00Z","2022-03-09T11:00:00Z",3.8027,3.6552,4.0467,0.0125,1800.0000,0.1386,0.0026,0
"2022-03-09T11:00:00Z","2022-03-09T11:30:00Z",3.6703,3.6026,3.7299,0.0005,1800.0000,0.1383,0.0005,0
"2022-03-09T11:30:00Z","2022-03-09T12:00:00Z",3.6627,3.5234,3.7449,0.0038,1800.0000,0.1384,0.0014,0
"2022-03-09T12:00:00Z","2022-03-09T12:30:00Z",3.6393,3.5154,3.7570,0.0038,1800.0000,0.1384,0.0015,0
"2022-03-09T12:30:00Z","2022-03-09T13:00:00Z",3.7454,3.6961,3.8241,0.0008,1800.0000,0.1384,0.0007,0
"2022-03-09T13:00:00Z","2022-03-09T13:30:00Z",3.6925,3.6201,3.7490,0.0005,1800.0000,0.1383,0.0006,0
"2022-03-09T13:30:00Z","2022-03-09T14:00:00Z",3.7092,3.6302,3.7849,0.0012,1800.0000,0.1384,0.0008,0
"2022-03-09T14:00:00Z","2022-03-09T14:30:00Z",3.8214,3.6278,3.9970,0.0094,1800.0000,0.1386,0.0023,0
"2022-03-09T14:30:00Z","2022-03-09T15:00:00Z",4.1200,3.9683,4.1934,0.0030,1800.0000,0.1385,0.0013,0
"2022-03-09T15:00:00Z","2022-03-09T15:30:00Z",4.2278,4.1480,4.3798,0.0025,1800.0000,0.1386,0.0012,0
"2022-03-09T15:30:00Z","2022-03-09T16:00:00Z",4.3292,4.2715,4.3779,0.0005,1800.0000,0.1386,0.0005,0
"2022-03-09T16:00:00Z","2022-03-09T16:30:00Z",4.3767,4.2967,4.4601,0.0018,1800.0000,0.1387,0.0010,0
"2022-03-09T16:30:00Z","2022-03-09T17:00:00Z",4.4961,4.4160,4.5535,0.0011,1800.0000,0.1387,0.0008,0
"2022-03-09T17:00:00Z","2022-03-09T17:30:00Z",4.4965,4.4341,4.5801,0.0009,1800.0000,0.1387,0.0007,0
"2022-03-09T17:30:00Z","2022-03-09T18:00:00Z",4.5202,4.4273,4.6167,0.0014,1800.0000,0.1387,0.0009,0
"2022-03-09T18:00:00Z","2022-03-09T18:30:00Z",4.4644,4.3676,4.6990,0.0042,1800.0000,0.1388,0.0015,0
"2022-03-09T18:30:00Z","2022-03-09T19:00:00Z",4.5618,4.3827,4.7063,0.0049,1800.0000,0.1388,0.0016,0
"2022-03-09T19:00:00Z","2022-03-09T19:30:00Z",4.5331,4.3844,4.7387,0.0053,1800.0000,0.1388,0.0017,0
"2022-03-09T19:30:00Z","2022-03-09T20:00:00Z",4.5350,4.3895,4.6974,0.0034,1800.0000,0.1388,0.0014,0
"2022-03-09T20:00:00Z","2022-03-09T20:30:00Z",4.4789,4.2544,4.6805,0.0071,1800.0000,0.1388,0.0020,0
"2022-03-09T20:30:00Z","2022-03-09T21:00:00Z",4.6244,4.4494,4.7887,0.0078,1800.0000,0.1389,0.0021,0
"2022-03-09T21:00:00Z","2022-03-09T21:30:00Z",4.7131,4.5940,4.8515,0.0041,1800.0000,0.1388,0.0015,0
"2022-03-09T21:30:00Z","2022-03-09T22:00:00Z",4.7654,4.6473,4.8647,0.0019,1800.0000,0.1388,0.0010,0
"2022-03-09T22:00:00Z","2022-03-09T22:30:00Z",4.6251,4.5101,4.7348,0.0031,1800.0000,0.1388,0.0013,0
"2022-03-09T22:30:00Z","2022-03-09T23:00:00Z",4.7340,4.6434,4.7929,0.0006,1800.0000,0.1388,0.0006,0
"2022-03-09T23:00:00Z","2022-03-09T23:30:00Z",4.7950,4.7185,4.8530,0.0009,1800.0000,0.1388,0.0007,0
"2022-03-09T23:30:00Z","2022-03-10T00:00:00Z",4.7830,4.6915,4.8333,0.0007,1800.0000,0.1388,0.0006,0
"2022-03-10T00:00:00Z","2022-03-10T00:30:00Z",4.7765,4.7329,4.8113,0.0003,1800.0000,0.1388,0.0004,0
"2022-03-10T00:30:00Z","2022-03-10T01:00:00Z",4.7407,4.6103,4.8199,0.0029,1800.0000,0.1388,0.0013,0
"2022-03-10T01:00:00Z","2022-03-10T01:30:00Z",4.5501,4.3900,4.7077,0.0079,1800.0000,0.1389,0.0021,0
"2022-03-10T01:30:00Z","2022-03-10T02:00:00Z",4.3121,4.1437,4.4975,0.0060,1800.0000,0.1387,0.0018,0
"2022-03-10T02:00:00Z","2022-03-10T02:30:00Z",4.0514,3.8997,4.1472,0.0040,1800.0000,0.1386,0.0015,0
"2022-03-10T02:30:00Z","2022-03-10T03:00:00Z",3.8922,3.7683,3.9984,0.0044,1800.0000,0.1385,0.0016,0
"2022-03-10T03:00:00Z","2022-03-10T03:30:00Z",3.6861,3.5454,3.8354,0.0058,1800.0000,0.1384,0.0018,0
"2022-03-10T03:30:00Z","2022-03-10T04:00:00Z",3.5026,3.3763,3.6369,0.0035,1800.0000,0.1383,0.0014,0
"2022-03-10T04:00:00Z","2022-03-10T04:30:00Z",3.4117,3.3361,3.4909,0.0013,1800.0000,0.1382,0.0008,0
"2022-03-10T04:30:00Z","2022-03-10T05:00:00Z",3.2731,3.1033,3.4581,0.0063,1800.0000,0.1383,0.0019,0
"2022-03-10T05:00:00Z","2022-03-10T05:30:00Z",2.9878,2.8610,3.1479,0.0031,1800.0000,0.1381,0.0013,0
"2022-03-10T05:30:00Z","2022-03-10T06:00:00Z",2.8541,2.7352,2.9441,0.0026,1800.0000,0.1380,0.0012,0
"2022-03-10T06:00:00Z","2022-03-10T06:30:00Z",2.6828,2.5758,2.8344,0.0031,1800.0000,0.1380,0.0013,0
"2022-03-10T06:30:00Z","2022-03-10T07:00:00Z",2.5183,2.3436,2.6455,0.0066,1800.0000,0.1380,0.0019,0
"2022-03-10T07:00:00Z","2022-03-10T07:30:00Z",2.4807,2.2687,2.6914,0.0169,1800.0000,0.1381,0.0031,0
"2022-03-10T07:30:00Z","2022-03-10T08:00:00Z",2.5277,2.4041,2.6375,0.0028,1800.0000,0.1379,0.0013,0
"2022-03-10T08:00:00Z","2022-03-10T08:30:00Z",2.6242,2.5204,2.7034,0.0030,1800.0000,0.1379,0.0013,0
"2022-03-10T08:30:00Z","2022-03-10T09:00:00Z",2.7066,2.6345,2.7616,0.0008,1800.0000,0.1379,0.0007,0
"2022-03-10T09:00:00Z","2022-03-10T09:30:00Z",2.6075,2.4958,2.6722,0.0020,1800.0000,0.1379,0.0011,0
"2022-03-10T09:30:00Z","2022-03-10T10:00:00Z",2.3152,2.0245,2.6505,0.0463,1800.0000,0.1386,0.0051,0
"2022-03-10T10:00:00Z","2022-03-10T10:30:00Z",2.0508,1.9569,2.2043,0.0033,1800.0000,0.1377,0.0013,0
"2022-03-10T10:30:00Z","2022-03-10T11:00:00Z",2.1468,1.9942,2.4596,0.0152,1800.0000,0.1380,0.0029,0
"2022-03-10T11:00:00Z","2022-03-10T11:30:00Z",2.1685,1.9474,2.5025,0.0231,1800.0000,0.1382,0.0036,0
"2022-03-10T11:30:00Z","2022-03-10T12:00:00Z",2.0885,1.8913,2.2575,0.0087,1800.0000,0.1378,0.0022,0
"2022-03-10T12:00:00Z","2022-03-10T12:30:00Z",2.0880,1.9152,2.2792,0.0063,1800.0000,0.1378,0.0019,0
"2022-03-10T12:30:00Z","2022-03-10T13:00:00Z",2.4589,2.1804,2.7365,0.0292,1800.0000,0.1384,0.0040,0
"2022-03-10T13:00:00Z","2022-03-10T13:30:00Z",2.9864,2.7165,3.1773,0.0219,1800.0000,0.1384,0.0035,0
"2022-03-10T13:30:00Z","2022-03-10T14:00:00Z",3.3473,3.1467,3.7381,0.0238,1800.0000,0.1387,0.0036,0
"2022-03-10T14:00:00Z","2022-03-10T14:30:00Z",4.1936,3.6762,4.5481,0.0685,1800.0000,0.1398,0.0062,0
"2022-03-10T14:30:00Z","2022-03-10T15:00:00Z",4.7549,4.4249,5.1807,0.0424,1800.0000,0.1396,0.0049,0
"2022-03-10T15:00:00Z","2022-03-10T15:30:00Z",5.2855,4.7998,5.9042,0.0857,1800.0000,0.1406,0.0069,0
"2022-03-10T15:30:00Z","2022-03-10T16:00:00Z",5.4727,5.2659,5.7474,0.0173,1800.0000,0.1394,0.0031,0
"2022-03-10T16:00:00Z","2022-03-10T16:30:00Z",5.7493,5.5128,6.2752,0.0232,1800.0000,0.1398,0.0036,0
"2022-03-10T16:30:00Z","2022-03-10T17:00:00Z",6.0184,5.6834,6.5833,0.0455,1800.0000,0.1403,0.0050,0
"2022-03-10T17:00:00Z","2022-03-10T17:30:00Z",6.2945,5.9744,6.6835,0.0202,1800.0000,0.1399,0.0034,0
"2022-03-10T17:30:00Z","2022-03-10T18:00:00Z",6.1016,5.6981,6.6489,0.0420,1800.0000,0.1402,0.0048,0
"2022-03-10T18:00:00Z","2022-03-10T18:30:00Z",6.2135,5.9088,6.6718,0.0310,1800.0000,0.1401,0.0042,0
"2022-03-10T18:30:00Z","2022-03-10T19:00:00Z",6.5256,6.0597,7.2447,0.0977,1800.0000,0.1414,0.0074,0
"2022-03-10T19:00:00Z","2022-03-10T19:30:00Z",6.8150,6.5344,7.2480,0.0310,1800.0000,0.1403,0.0042,0
"2022-03-10T19:30:00Z","2022-03-10T20:00:00Z",7.2239,6.8619,7.7217,0.0534,1800.0000,0.1408,0.0054,0
"2022-03-10T20:00:00Z","2022-03-10T20:30:00Z",7.5041,7.0840,8.0032,0.0462,1800.0000,0.1409,0.0051,0
"2022-03-10T20:30:00Z","2022-03-10T21:00:00Z",7.8346,7.4698,8.4185,0.0545,1800.0000,0.1412,0.0055,0
"2022-03-10T21:00:00Z","2022-03-10T21:30:00Z",8.0023,7.8780,8.3072,0.0150,1800.0000,0.1405,0.0029,0
"2022-03-10T21:30:00Z","2022-03-10T22:00:00Z",8.0349,7.9633,8.1492,0.0022,1800.0000,0.1402,0.0011,0
"2022-03-10T22:00:00Z","2022-03-10T22:30:00Z",7.9257,7.8754,8.0239,0.0012,1800.0000,0.1402,0.0008,0
"2022-03-10T22:30:00Z","2022-03-10T23:00:00Z",7.9055,7.8580,7.9546,0.0005,1800.0000,0.1401,0.0005,0
"2022-03-10T23:00:00Z","2022-03-10T23:30:00Z",7.8383,7.8143,7.8734,0.0002,1800.0000,0.1401,0.0003,0
"2022-03-10T23:30:00Z","2022-03-11T00:00:00Z",7.8128,7.6811,7.8698,0.0021,1800.0000,0.1401,0.0011,0
"2022-03-11T00:00:00Z","2022-03-11T00:30:00Z",7.8585,7.7665,7.9315,0.0022,1800.0000,0.1401,0.0011,0
"2022-03-11T00:30:00Z","2022-03-11T01:00:00Z",7.8360,7.8202,7.8644,0.0002,1800.0000,0.1401,0.0003,0
"2022-03-11T01:00:00Z","2022-03-11T01:30:00Z",7.7858,7.7465,7.8451,0.0004,1800.0000,0.1401,0.0005,0
"2022-03-11T01:30:00Z","2022-03-11T02:00:00Z",7.8041,7.7802,7.8413,0.0002,1800.0000,0.1401,0.0003,0
"2022-03-11T02:00:00Z","2022-03-11T02:30:00Z",7.0936,6.7990,7.8168,0.0853,1800.0000,0.1414,0.0069,0
"2022-03-11T02:30:00Z","2022-03-11T03:00:00Z",6.6987,6.5833,6.8397,0.0052,1800.0000,0.1397,0.0017,0
"2022-03-11T03:00:00Z","2022-03-11T03:30:00Z",6.5814,6.4231,6.6852,0.0047,1800.0000,0.1396,0.0016,0
"2022-03-11T03:30:00Z","2022-03-11T04:00:00Z",6.3287,6.1189,6.4826,0.0105,1800.0000,0.1396,0.0024,0
"2022-03-11T04:00:00Z","2022-03-11T04:30:00Z",6.0447,5.7860,6.2085,0.0086,1800.0000,0.1395,0.0022,0
"2022-03-11T04:30:00Z","2022-03-11T05:00:00Z",5.6209,5.4885,5.8566,0.0076,1800.0000,0.1393,0.0021,0
"2022-03-11T05:00:00Z","2022-03-11T05:30:00Z",5.4019,5.1577,5.5446,0.0069,1800.0000,0.1392,0.0020,0
"2022-03-11T05:30:00Z","2022-03-11T06:00:00Z",5.1664,5.0712,5.2932,0.0037,1800.0000,0.1390,0.0014,0
"2022-03-11T06:00:00Z","2022-03-11T06:30:00Z",5.0861,5.0486,5.1226,0.0003,1800.0000,0.1389,0.0004,0
"2022-03-11T06:30:00Z","2022-03-11T07:00:00Z",4.9981,4.9124,5.0504,0.0010,1800.0000,0.1389,0.0007,0
"2022-03-11T07:00:00Z","2022-03-11T07:30:00Z",4.8137,4.7236,4.9136,0.0032,1800.0000,0.1389,0.0013,0
"2022-03-11T07:30:00Z","2022-03-11T08:00:00Z",4.5988,4.4377,4.7596,0.0084,1800.0000,0.1389,0.0022,0
"2022-03-11T08:00:00Z","2022-03-11T08:30:00Z",4.3192,4.1782,4.5169,0.0150,1800.0000,0.1389,0.0029,0
"2022-03-11T08:30:00Z","2022-03-11T09:00:00Z",4.3237,4.1821,4.4350,0.0039,1800.0000,0.1387,0.0015,0
"2022-03-11T09:00:00Z","2022-03-11T09:30:00Z",4.2993,4.2072,4.3814,0.0010,1800.0000,0.1386,0.0007,0
"2022-03-11T09:30:00Z","2022-03-11T10:00:00Z",4.1739,4.0871,4.2337,0.0015,1800.0000,0.1386,0.0009,0
"2022-03-11T10:00:00Z","2022-03-11T10:30:00Z",3.9667,3.8724,4.0883,0.0045,1800.0000,0.1385,0.0016,0
"2022-03-11T10:30:00Z","2022-03-11T11:00:00Z",3.7537,3.6286,3.8754,0.0053,1800.0000,0.1385,0.0017,0
"2022-03-11T11:00:00Z","2022-03-11T11:30:00Z",3.5990,3.4469,3.7004,0.0046,1800.0000,0.1384,0.0016,0
"2022-03-11T11:30:00Z","2022-03-11T12:00:00Z",3.3768,3.2429,3.4522,0.0053,1800.0000,0.1383,0.0017,0
"2022-03-11T12:00:00Z","2022-03-11T12:30:00Z",3.3793,3.2134,3.6222,0.0170,1800.0000,0.1385,0.0031,0
"2022-03-11T12:30:00Z","2022-03-11T13:00:00Z",3.8827,3.5666,4.1482,0.0258,1800.0000,0.1389,0.0038,0
"2022-03-11T13:00:00Z","2022-03-11T13:30:00Z",4.4324,4.0891,4.8686,0.0559,1800.0000,0.1397,0.0056,0
"2022-03-11T13:30:00Z","2022-03-11T14:00:00Z",5.6311,4.8690,6.5347,0.2059,1800.0000,0.1428,0.0107,0
"2022-03-11T14:00:00Z","2022-03-11T14:30:00Z",7.2113,6.3284,7.8747,0.1926,1800.0000,0.1431,0.0103,0
"2022-03-11T14:30:00Z","2022-03-11T15:00:00Z",8.2037,7.7748,8.8999,0.0745,1800.0000,0.1417,0.0064,0
"2022-03-11T15:00:00Z","2022-03-11T15:30:00Z",8.9355,8.5089,9.4864,0.0619,1800.0000,0.1417,0.0059,0
"2022-03-11T15:30:00Z","2022-03-11T16:00:00Z",9.7839,9.1866,10.5768,0.0886,1800.0000,0.1426,0.0070,0
"2022-03-11T16:00:00Z","2022-03-11T16:30:00Z",8.8810,8.1721,10.0998,0.3579,1800.0000,0.1466,0.0141,0
"2022-03-11T16:30:00Z","2022-03-11T17:00:00Z",8.4463,8.0375,9.3013,0.0895,1800.0000,0.1421,0.0070,0
"2022-03-11T17:00:00Z","2022-03-11T17:30:00Z",9.7266,8.6431,10.6136,0.2343,1800.0000,0.1449,0.0114,0
"2022-03-11T17:30:00Z","2022-03-11T18:00:00Z",9.6390,9.2433,10.4759,0.0738,1800.0000,0.1423,0.0064,0
"2022-03-11T18:00:00Z","2022-03-11T18:30:00Z",9.9504,9.4072,10.5184,0.0794,1800.0000,0.1424,0.0066,0
"2022-03-11T18:30:00Z","2022-03-11T19:00:00Z",10.4531,9.9101,11.1986,0.0859,1800.0000,0.1428,0.0069,0
"2022-03-11T19:00:00Z","2022-03-11T19:30:00Z",10.5504,10.1330,11.4476,0.0968,1800.0000,0.1431,0.0073,0
"2022-03-11T19:30:00Z","2022-03-11T20:00:00Z",10.7090,10.3256,11.1913,0.0466,1800.0000,0.1422,0.0051,0
"2022-03-11T20:00:00Z","2022-03-11T20:30:00Z",10.9446,10.6429,11.6185,0.0467,1800.0000,0.1424,0.0051,0
"2022-03-11T20:30:00Z","2022-03-11T21:00:00Z",11.0329,10.7508,11.4989,0.0225,1800.0000,0.1420,0.0035,0
"2022-03-11T21:00:00Z","2022-03-11T21:30:00Z",10.8571,10.6538,11.1370,0.0124,1800.0000,0.1416,0.0026,0
"2022-03-11T21:30:00Z","2022-03-11T22:00:00Z",10.3722,10.1302,10.7005,0.0269,1800.0000,0.1417,0.0039,0
"2022-03-11T22:00:00Z","2022-03-11T22:30:00Z",9.7562,9.4473,10.1325,0.0381,1800.0000,0.1416,0.0046,0
"2022-03-11T22:30:00Z","2022-03-11T23:00:00Z",9.3408,9.2203,9.4484,0.0030,1800.0000,0.1408,0.0013,0
"2022-03-11T23:00:00Z","2022-03-11T23:30:00Z",9.1795,9.0956,9.2647,0.0014,1800.0000,0.1407,0.0009,0
"2022-03-11T23:30:00Z","2022-03-12T00:00:00Z",9.0006,8.8452,9.1823,0.0089,1800.0000,0.1408,0.0022,0
"2022-03-12T00:00:00Z","2022-03-12T00:30:00Z",8.9056,8.7855,9.0385,0.0043,1800.0000,0.1406,0.0016,0
"2022-03-12T00:30:00Z","2022-03-12T01:00:00Z",8.8954,8.7337,9.0492,0.0074,1800.0000,0.1407,0.0020,0
"2022-03-12T01:00:00Z","2022-03-12T01:30:00Z",8.8530,8.6403,8.9430,0.0035,1800.0000,0.1406,0.0014,0
"2022-03-12T01:30:00Z","2022-03-12T02:00:00Z",8.5447,8.3750,8.7243,0.0086,1800.0000,0.1406,0.0022,0
"2022-03-12T02:00:00Z","2022-03-12T02:30:00Z",8.2115,8.0834,8.3915,0.0064,1800.0000,0.1404,0.0019,0
"2022-03-12T02:30:00Z","2022-03-12T03:00:00Z",8.0428,7.9739,8.1558,0.0013,1800.0000,0.1402,0.0008,0
"2022-03-12T03:00:00Z","2022-03-12T03:30:00Z",8.0866,7.9712,8.2218,0.0031,1800.0000,0.1403,0.0013,0
"2022-03-12T03:30:00Z","2022-03-12T04:00:00Z",8.2504,8.1389,8.3372,0.0016,1800.0000,0.1403,0.0009,0
"2022-03-12T04:00:00Z","2022-03-12T04:30:00Z",8.2518,8.1012,8.3664,0.0027,1800.0000,0.1403,0.0012,0
"2022-03-12T04:30:00Z","2022-03-12T05:00:00Z",8.6050,8.3500,8.8080,0.0144,1800.0000,0.1407,0.0028,0
"2022-03-12T05:00:00Z","2022-03-12T05:30:00Z",8.8017,8.7037,8.9092,0.0018,1800.0000,0.1405,0.0010,0
"2022-03-12T05:30:00Z","2022-03-12T06:00:00Z",8.6500,8.4007,8.8634,0.0156,1800.0000,0.1407,0.0029,0
"2022-03-12T06:00:00Z","2022-03-12T06:30:00Z",8.1235,7.9035,8.4363,0.0260,1800.0000,0.1407,0.0038,0
"2022-03-12T06:30:00Z","2022-03-12T07:00:00Z",7.8069,7.6894,7.9486,0.0058,1800.0000,0.1402,0.0018,0
"2022-03-12T07:00:00Z","2022-03-12T07:30:00Z",7.6225,7.5809,7.6884,0.0005,1800.0000,0.1400,0.0005,0
"2022-03-12T07:30:00Z","2022-03-12T08:00:00Z",7.7013,7.5689,7.8327,0.0046,1800.0000,0.1401,0.0016,0
"2022-03-12T08:00:00Z","2022-03-12T08:30:00Z",7.8123,7.7387,7.8696,0.0008,1800.0000,0.1401,0.0007,0
"2022-03-12T08:30:00Z","2022-03-12T09:00:00Z",7.9297,7.8325,8.0048,0.0022,1800.0000,0.1402,0.0011,0
"2022-03-12T09:00:00Z","2022-03-12T09:30:00Z",8.0134,7.9626,8.0706,0.0006,1800.0000,0.1402,0.0006,0
"2022-03-12T09:30:00Z","2022-03-12T10:00:00Z",8.0475,8.0160,8.0940,0.0002,1800.0000,0.1402,0.0003,0
"2022-03-12T10:00:00Z","2022-03-12T10:30:00Z",8.0796,8.0431,8.1240,0.0003,1800.0000,0.1402,0.0004,0
"2022-03-12T10:30:00Z","2022-03-12T11:00:00Z",8.0329,7.9954,8.0898,0.0007,1800.0000,0.1402,0.0006,0
"2022-03-12T11:00:00Z","2022-03-12T11:30:00Z",7.9323,7.8560,7.9967,0.0018,1800.0000,0.1402,0.0010,0
"2022-03-12T11:30:00Z","2022-03-12T12:00:00Z",7.8146,7.7665,7.8694,0.0010,1800.0000,0.1401,0.0007,0
"2022-03-12T12:00:00Z","2022-03-12T12:30:00Z",5.1476,4.2180,7.8183,0.8519,1800.0000,0.1530,0.0218,0
"2022-03-12T12:30:00Z","2022-03-12T13:00:00Z",3.4340,3.0683,4.2295,0.1124,1800.0000,0.1403,0.0079,0
"2022-03-12T13:00:00Z","2022-03-12T13:30:00Z",2.7435,2.3491,3.0772,0.0497,1800.0000,0.1389,0.0053,0
"2022-03-12T13:30:00Z","2022-03-12T14:00:00Z",1.9534,1.6820,2.3973,0.0311,1800.0000,0.1383,0.0042,0
"2022-03-12T14:00:00Z","2022-03-12T14:30:00Z",1.1857,0.7119,1.6855,0.0831,1800.0000,0.1388,0.0068,0
"2022-03-12T14:30:00Z","2022-03-12T15:00:00Z",0.4700,0.2886,0.7145,0.0178,1800.0000,0.1373,0.0031,0
"2022-03-12T15:00:00Z","2022-03-12T15:30:00Z",0.1239,0.0282,0.2903,0.0055,1800.0000,0.1370,0.0018,0
"2022-03-12T15:30:00Z","2022-03-12T16:00:00Z",-0.0476,-0.1601,0.0375,0.0023,1800.0000,0.1368,0.0011,0
"2022-03-12T16:00:00Z","2022-03-12T16:30:00Z",-0.3094,-0.4359,-0.1347,0.0057,1800.0000,0.1368,0.0018,0
"2022-03-12T16:30:00Z","2022-03-12T17:00:00Z",-0.4581,-0.5550,-0.3894,0.0010,1800.0000,0.1366,0.0007,0
"2022-03-12T17:00:00Z","2022-03-12T17:30:00Z",-0.6461,-0.9222,-0.3816,0.0300,1800.0000,0.1370,0.0041,0
"2022-03-12T17:30:00Z","2022-03-12T18:00:00Z",-1.0419,-1.1797,-0.8945,0.0036,1800.0000,0.1364,0.0014,0
"2022-03-12T18:00:00Z","2022-03-12T18:30:00Z",-0.7106,-1.0327,-0.5443,0.0136,1800.0000,0.1367,0.0028,0
"2022-03-12T18:30:00Z","2022-03-12T19:00:00Z",-0.7880,-1.6420,-0.5218,0.1140,1800.0000,0.1384,0.0080,0
"2022-03-12T19:00:00Z","2022-03-12T19:30:00Z",-1.6210,-1.7326,-1.4900,0.0028,1800.0000,0.1362,0.0012,0
"2022-03-12T19:30:00Z","2022-03-12T20:00:00Z",-2.5893,-3.1530,-1.7380,0.1617,1800.0000,0.1386,0.0095,0
"2022-03-12T20:00:00Z","2022-03-12T20:30:00Z",-2.8244,-3.1720,-2.6273,0.0276,1800.0000,0.1361,0.0039,0
"2022-03-12T20:30:00Z","2022-03-12T21:00:00Z",-3.1170,-3.2541,-2.9385,0.0053,1800.0000,0.1356,0.0017,0
"2022-03-12T21:00:00Z","2022-03-12T21:30:00Z",-2.8677,-3.0446,-2.6656,0.0169,1800.0000,0.1359,0.0031,0
"2022-03-12T21:30:00Z","2022-03-12T22:00:00Z",-2.6274,-2.6813,-2.5084,0.0013,1800.0000,0.1357,0.0008,0
"2022-03-12T22:00:00Z","2022-03-12T22:30:00Z",-2.3562,-2.5948,-2.1596,0.0174,1800.0000,0.1361,0.0031,0
"2022-03-12T22:30:00Z","2022-03-12T23:00:00Z",-2.4297,-2.6547,-2.1670,0.0205,1800.0000,0.1362,0.0034,0
"2022-03-12T23:00:00Z","2022-03-12T23:30:00Z",-2.8297,-2.9650,-2.6518,0.0076,1800.0000,0.1357,0.0021,0
"2022-03-12T23:30:00Z","2022-03-13T00:00:00Z",-3.1227,-3.3180,-2.9589,0.0074,1800.0000,0.1356,0.0020,0
"2022-03-13T00:00:00Z","2022-03-13T00:30:00Z",-3.5355,-3.7298,-3.3184,0.0112,1800.0000,0.1355,0.0025,0
"2022-03-13T00:30:00Z","2022-03-13T01:00:00Z",-3.8294,-3.9476,-3.7205,0.0035,1800.0000,0.1352,0.0014,0
"2022-03-13T01:00:00Z","2022-03-13T01:30:00Z",-3.9808,-4.0316,-3.8766,0.0013,1800.0000,0.1351,0.0008,0
"2022-03-13T01:30:00Z","2022-03-13T02:00:00Z",-4.0793,-4.1777,-3.9980,0.0020,1800.0000,0.1351,0.0011,0
"2022-03-13T02:00:00Z","2022-03-13T02:30:00Z",-4.2385,-4.3222,-4.1667,0.0018,1800.0000,0.1350,0.0010,0
"2022-03-13T02:30:00Z","2022-03-13T03:00:00Z",-4.3745,-4.5036,-4.2677,0.0033,1800.0000,0.1350,0.0014,0
"2022-03-13T03:00:00Z","2022-03-13T03:30:00Z",-4.5639,-4.6486,-4.4513,0.0037,1800.0000,0.1349,0.0014,0
"2022-03-13T03:30:00Z","2022-03-13T04:00:00Z",-4.6036,-4.6940,-4.5471,0.0007,1800.0000,0.1348,0.0006,0
"2022-03-13T04:00:00Z","2022-03-13T04:30:00Z",-4.6272,-4.6964,-4.5384,0.0012,1800.0000,0.1348,0.0008,0
"2022-03-13T04:30:00Z","2022-03-13T05:00:00Z",-4.6627,-4.7820,-4.5504,0.0046,1800.0000,0.1349,0.0016,0
"2022-03-13T05:00:00Z","2022-03-13T05:30:00Z",-4.7337,-4.8152,-4.6641,0.0016,1800.0000,0.1348,0.0009,0
"2022-03-13T05:30:00Z","2022-03-13T06:00:00Z",-4.7984,-4.9660,-4.6763,0.0072,1800.0000,0.1349,0.0020,0
"2022-03-13T06:00:00Z","2022-03-13T06:30:00Z",-5.0274,-5.1616,-4.9517,0.0031,1800.0000,0.1347,0.0013,0
"2022-03-13T06:30:00Z","2022-03-13T07:00:00Z",-5.1117,-5.1453,-5.0830,0.0002,1800.0000,0.1346,0.0003,0
"2022-03-13T07:00:00Z","2022-03-13T07:30:00Z",-5.0571,-5.1397,-4.9447,0.0015,1800.0000,0.1347,0.0009,0
"2022-03-13T07:30:00Z","2022-03-13T08:00:00Z",-5.0546,-5.1583,-4.9852,0.0016,1800.0000,0.1347,0.0009,0
"2022-03-13T08:00:00Z","2022-03-13T08:30:00Z",-5.1975,-5.3680,-5.0824,0.0055,1800.0000,0.1347,0.0017,0
"2022-03-13T08:30:00Z","2022-03-13T09:00:00Z",-5.2709,-5.3885,-5.1483,0.0028,1800.0000,0.1346,0.0012,0
"2022-03-13T09:00:00Z","2022-03-13T09:30:00Z",-5.4414,-5.5551,-5.2715,0.0023,1800.0000,0.1346,0.0011,0
"2022-03-13T09:30:00Z","2022-03-13T10:00:00Z",-5.4982,-5.5814,-5.4230,0.0016,1800.0000,0.1345,0.0009,0
"2022-03-13T10:00:00Z","2022-03-13T10:30:00Z",-5.6299,-5.8158,-5.4500,0.0088,1800.0000,0.1346,0.0022,0
"2022-03-13T10:30:00Z","2022-03-13T11:00:00Z",-5.8283,-5.9231,-5.7390,0.0019,1800.0000,0.1343,0.0010,0
"2022-03-13T11:00:00Z","2022-03-13T11:30:00Z",-5.9786,-6.0888,-5.8489,0.0036,1800.0000,0.1343,0.0014,0
