"","metric","lat","lon","year","value","sp","latforsim"
"sims2mean41.FlowerDormancyBreakDate.411","FlowerDormancyBreakDate",41.9,1,1991,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.421","FlowerDormancyBreakDate",41.9,1,1992,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.431","FlowerDormancyBreakDate",41.9,1,1993,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.441","FlowerDormancyBreakDate",41.9,1,1994,57,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.451","FlowerDormancyBreakDate",41.9,1,1995,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.461","FlowerDormancyBreakDate",41.9,1,1996,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.471","FlowerDormancyBreakDate",41.9,1,1997,57,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.481","FlowerDormancyBreakDate",41.9,1,1998,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.491","FlowerDormancyBreakDate",41.9,1,1999,57,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.501","FlowerDormancyBreakDate",41.9,1,2000,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.511","FlowerDormancyBreakDate",41.9,2,1951,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.521","FlowerDormancyBreakDate",41.9,2,1952,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.531","FlowerDormancyBreakDate",41.9,2,1953,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.541","FlowerDormancyBreakDate",41.9,2,1954,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.551","FlowerDormancyBreakDate",41.9,2,1955,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.561","FlowerDormancyBreakDate",41.9,2,1956,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.571","FlowerDormancyBreakDate",41.9,2,1957,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.581","FlowerDormancyBreakDate",41.9,2,1958,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.591","FlowerDormancyBreakDate",41.9,2,1959,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.601","FlowerDormancyBreakDate",41.9,2,1960,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.611","FlowerDormancyBreakDate",41.9,2,1961,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.621","FlowerDormancyBreakDate",41.9,2,1962,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.631","FlowerDormancyBreakDate",41.9,2,1963,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.641","FlowerDormancyBreakDate",41.9,2,1964,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.651","FlowerDormancyBreakDate",41.9,2,1965,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.661","FlowerDormancyBreakDate",41.9,2,1966,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.671","FlowerDormancyBreakDate",41.9,2,1967,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.681","FlowerDormancyBreakDate",41.9,2,1968,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.691","FlowerDormancyBreakDate",41.9,2,1969,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.701","FlowerDormancyBreakDate",41.9,2,1970,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.711","FlowerDormancyBreakDate",41.9,2,1971,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.721","FlowerDormancyBreakDate",41.9,2,1972,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.731","FlowerDormancyBreakDate",41.9,2,1973,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.741","FlowerDormancyBreakDate",41.9,2,1974,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.751","FlowerDormancyBreakDate",41.9,2,1975,58,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.761","FlowerDormancyBreakDate",41.9,2,1976,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.771","FlowerDormancyBreakDate",41.9,2,1977,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.781","FlowerDormancyBreakDate",41.9,2,1978,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.791","FlowerDormancyBreakDate",41.9,2,1979,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.801","FlowerDormancyBreakDate",41.9,2,1980,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.811","FlowerDormancyBreakDate",41.9,2,1981,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.821","FlowerDormancyBreakDate",41.9,2,1982,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.831","FlowerDormancyBreakDate",41.9,2,1983,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.841","FlowerDormancyBreakDate",41.9,2,1984,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.851","FlowerDormancyBreakDate",41.9,2,1985,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.861","FlowerDormancyBreakDate",41.9,2,1986,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.871","FlowerDormancyBreakDate",41.9,2,1987,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.881","FlowerDormancyBreakDate",41.9,2,1988,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.891","FlowerDormancyBreakDate",41.9,2,1989,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.901","FlowerDormancyBreakDate",41.9,2,1990,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.911","FlowerDormancyBreakDate",41.9,2,1991,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.921","FlowerDormancyBreakDate",41.9,2,1992,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.931","FlowerDormancyBreakDate",41.9,2,1993,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.941","FlowerDormancyBreakDate",41.9,2,1994,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.951","FlowerDormancyBreakDate",41.9,2,1995,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.961","FlowerDormancyBreakDate",41.9,2,1996,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.971","FlowerDormancyBreakDate",41.9,2,1997,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.981","FlowerDormancyBreakDate",41.9,2,1998,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.991","FlowerDormancyBreakDate",41.9,2,1999,59,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1001","FlowerDormancyBreakDate",41.9,2,2000,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1011","FlowerDormancyBreakDate",41.9,3,1951,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1021","FlowerDormancyBreakDate",41.9,3,1952,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1031","FlowerDormancyBreakDate",41.9,3,1953,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1041","FlowerDormancyBreakDate",41.9,3,1954,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1051","FlowerDormancyBreakDate",41.9,3,1955,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1061","FlowerDormancyBreakDate",41.9,3,1956,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1071","FlowerDormancyBreakDate",41.9,3,1957,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1081","FlowerDormancyBreakDate",41.9,3,1958,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1091","FlowerDormancyBreakDate",41.9,3,1959,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1101","FlowerDormancyBreakDate",41.9,3,1960,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1111","FlowerDormancyBreakDate",41.9,3,1961,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1121","FlowerDormancyBreakDate",41.9,3,1962,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1131","FlowerDormancyBreakDate",41.9,3,1963,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1141","FlowerDormancyBreakDate",41.9,3,1964,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1151","FlowerDormancyBreakDate",41.9,3,1965,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1161","FlowerDormancyBreakDate",41.9,3,1966,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1171","FlowerDormancyBreakDate",41.9,3,1967,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1181","FlowerDormancyBreakDate",41.9,3,1968,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1191","FlowerDormancyBreakDate",41.9,3,1969,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1201","FlowerDormancyBreakDate",41.9,3,1970,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1211","FlowerDormancyBreakDate",41.9,3,1971,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1221","FlowerDormancyBreakDate",41.9,3,1972,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1231","FlowerDormancyBreakDate",41.9,3,1973,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1241","FlowerDormancyBreakDate",41.9,3,1974,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1251","FlowerDormancyBreakDate",41.9,3,1975,60,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1261","FlowerDormancyBreakDate",41.9,3,1976,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1271","FlowerDormancyBreakDate",41.9,3,1977,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1281","FlowerDormancyBreakDate",41.9,3,1978,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1291","FlowerDormancyBreakDate",41.9,3,1979,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1301","FlowerDormancyBreakDate",41.9,3,1980,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1311","FlowerDormancyBreakDate",41.9,3,1981,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1321","FlowerDormancyBreakDate",41.9,3,1982,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1331","FlowerDormancyBreakDate",41.9,3,1983,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1341","FlowerDormancyBreakDate",41.9,3,1984,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1351","FlowerDormancyBreakDate",41.9,3,1985,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1361","FlowerDormancyBreakDate",41.9,3,1986,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1371","FlowerDormancyBreakDate",41.9,3,1987,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1381","FlowerDormancyBreakDate",41.9,3,1988,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1391","FlowerDormancyBreakDate",41.9,3,1989,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1401","FlowerDormancyBreakDate",41.9,3,1990,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1411","FlowerDormancyBreakDate",41.9,3,1991,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1421","FlowerDormancyBreakDate",41.9,3,1992,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1431","FlowerDormancyBreakDate",41.9,3,1993,62,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1441","FlowerDormancyBreakDate",41.9,3,1994,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1451","FlowerDormancyBreakDate",41.9,3,1995,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1461","FlowerDormancyBreakDate",41.9,3,1996,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1471","FlowerDormancyBreakDate",41.9,3,1997,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1481","FlowerDormancyBreakDate",41.9,3,1998,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1491","FlowerDormancyBreakDate",41.9,3,1999,61,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1501","FlowerDormancyBreakDate",41.9,3,2000,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1511","FlowerDormancyBreakDate",41.9,4,1951,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1521","FlowerDormancyBreakDate",41.9,4,1952,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1531","FlowerDormancyBreakDate",41.9,4,1953,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1541","FlowerDormancyBreakDate",41.9,4,1954,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1551","FlowerDormancyBreakDate",41.9,4,1955,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1561","FlowerDormancyBreakDate",41.9,4,1956,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1571","FlowerDormancyBreakDate",41.9,4,1957,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1581","FlowerDormancyBreakDate",41.9,4,1958,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1591","FlowerDormancyBreakDate",41.9,4,1959,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1601","FlowerDormancyBreakDate",41.9,4,1960,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1611","FlowerDormancyBreakDate",41.9,4,1961,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1621","FlowerDormancyBreakDate",41.9,4,1962,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1631","FlowerDormancyBreakDate",41.9,4,1963,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1641","FlowerDormancyBreakDate",41.9,4,1964,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1651","FlowerDormancyBreakDate",41.9,4,1965,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1661","FlowerDormancyBreakDate",41.9,4,1966,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1671","FlowerDormancyBreakDate",41.9,4,1967,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1681","FlowerDormancyBreakDate",41.9,4,1968,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1691","FlowerDormancyBreakDate",41.9,4,1969,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1701","FlowerDormancyBreakDate",41.9,4,1970,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1711","FlowerDormancyBreakDate",41.9,4,1971,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1721","FlowerDormancyBreakDate",41.9,4,1972,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1731","FlowerDormancyBreakDate",41.9,4,1973,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1741","FlowerDormancyBreakDate",41.9,4,1974,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1751","FlowerDormancyBreakDate",41.9,4,1975,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1761","FlowerDormancyBreakDate",41.9,4,1976,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1771","FlowerDormancyBreakDate",41.9,4,1977,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1781","FlowerDormancyBreakDate",41.9,4,1978,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1791","FlowerDormancyBreakDate",41.9,4,1979,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1801","FlowerDormancyBreakDate",41.9,4,1980,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1811","FlowerDormancyBreakDate",41.9,4,1981,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1821","FlowerDormancyBreakDate",41.9,4,1982,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1831","FlowerDormancyBreakDate",41.9,4,1983,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1841","FlowerDormancyBreakDate",41.9,4,1984,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1851","FlowerDormancyBreakDate",41.9,4,1985,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1861","FlowerDormancyBreakDate",41.9,4,1986,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1871","FlowerDormancyBreakDate",41.9,4,1987,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1881","FlowerDormancyBreakDate",41.9,4,1988,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1891","FlowerDormancyBreakDate",41.9,4,1989,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1901","FlowerDormancyBreakDate",41.9,4,1990,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1911","FlowerDormancyBreakDate",41.9,4,1991,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1921","FlowerDormancyBreakDate",41.9,4,1992,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1931","FlowerDormancyBreakDate",41.9,4,1993,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1941","FlowerDormancyBreakDate",41.9,4,1994,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1951","FlowerDormancyBreakDate",41.9,4,1995,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1961","FlowerDormancyBreakDate",41.9,4,1996,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1971","FlowerDormancyBreakDate",41.9,4,1997,64,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1981","FlowerDormancyBreakDate",41.9,4,1998,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.1991","FlowerDormancyBreakDate",41.9,4,1999,63,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2001","FlowerDormancyBreakDate",41.9,4,2000,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2011","FlowerDormancyBreakDate",41.9,5,1951,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2021","FlowerDormancyBreakDate",41.9,5,1952,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2031","FlowerDormancyBreakDate",41.9,5,1953,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2041","FlowerDormancyBreakDate",41.9,5,1954,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2051","FlowerDormancyBreakDate",41.9,5,1955,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2061","FlowerDormancyBreakDate",41.9,5,1956,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2071","FlowerDormancyBreakDate",41.9,5,1957,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2081","FlowerDormancyBreakDate",41.9,5,1958,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2091","FlowerDormancyBreakDate",41.9,5,1959,72,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2101","FlowerDormancyBreakDate",41.9,5,1960,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2111","FlowerDormancyBreakDate",41.9,5,1961,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2121","FlowerDormancyBreakDate",41.9,5,1962,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2131","FlowerDormancyBreakDate",41.9,5,1963,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2141","FlowerDormancyBreakDate",41.9,5,1964,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2151","FlowerDormancyBreakDate",41.9,5,1965,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2161","FlowerDormancyBreakDate",41.9,5,1966,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2171","FlowerDormancyBreakDate",41.9,5,1967,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2181","FlowerDormancyBreakDate",41.9,5,1968,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2191","FlowerDormancyBreakDate",41.9,5,1969,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2201","FlowerDormancyBreakDate",41.9,5,1970,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2211","FlowerDormancyBreakDate",41.9,5,1971,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2221","FlowerDormancyBreakDate",41.9,5,1972,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2231","FlowerDormancyBreakDate",41.9,5,1973,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2241","FlowerDormancyBreakDate",41.9,5,1974,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2251","FlowerDormancyBreakDate",41.9,5,1975,65,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2261","FlowerDormancyBreakDate",41.9,5,1976,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2271","FlowerDormancyBreakDate",41.9,5,1977,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2281","FlowerDormancyBreakDate",41.9,5,1978,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2291","FlowerDormancyBreakDate",41.9,5,1979,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2301","FlowerDormancyBreakDate",41.9,5,1980,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2311","FlowerDormancyBreakDate",41.9,5,1981,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2321","FlowerDormancyBreakDate",41.9,5,1982,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2331","FlowerDormancyBreakDate",41.9,5,1983,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2341","FlowerDormancyBreakDate",41.9,5,1984,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2351","FlowerDormancyBreakDate",41.9,5,1985,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2361","FlowerDormancyBreakDate",41.9,5,1986,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2371","FlowerDormancyBreakDate",41.9,5,1987,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2381","FlowerDormancyBreakDate",41.9,5,1988,72,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2391","FlowerDormancyBreakDate",41.9,5,1989,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2401","FlowerDormancyBreakDate",41.9,5,1990,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2411","FlowerDormancyBreakDate",41.9,5,1991,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2421","FlowerDormancyBreakDate",41.9,5,1992,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2431","FlowerDormancyBreakDate",41.9,5,1993,67,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2441","FlowerDormancyBreakDate",41.9,5,1994,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2451","FlowerDormancyBreakDate",41.9,5,1995,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2461","FlowerDormancyBreakDate",41.9,5,1996,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2471","FlowerDormancyBreakDate",41.9,5,1997,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2481","FlowerDormancyBreakDate",41.9,5,1998,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2491","FlowerDormancyBreakDate",41.9,5,1999,66,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2501","FlowerDormancyBreakDate",41.9,5,2000,68,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2511","FlowerDormancyBreakDate",41.9,6,1951,72,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2521","FlowerDormancyBreakDate",41.9,6,1952,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2531","FlowerDormancyBreakDate",41.9,6,1953,69,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2541","FlowerDormancyBreakDate",41.9,6,1954,72,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2551","FlowerDormancyBreakDate",41.9,6,1955,74,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2561","FlowerDormancyBreakDate",41.9,6,1956,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2571","FlowerDormancyBreakDate",41.9,6,1957,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2581","FlowerDormancyBreakDate",41.9,6,1958,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2591","FlowerDormancyBreakDate",41.9,6,1959,76,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2601","FlowerDormancyBreakDate",41.9,6,1960,72,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2611","FlowerDormancyBreakDate",41.9,6,1961,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2621","FlowerDormancyBreakDate",41.9,6,1962,74,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2631","FlowerDormancyBreakDate",41.9,6,1963,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2641","FlowerDormancyBreakDate",41.9,6,1964,70,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2651","FlowerDormancyBreakDate",41.9,6,1965,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2661","FlowerDormancyBreakDate",41.9,6,1966,71,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2671","FlowerDormancyBreakDate",41.9,6,1967,73,"Quercus","41"
"sims2mean41.FlowerDormancyBreakDate.2681","FlowerDormancyBreakDate",41.9,6,1968,73,"Quercus","41"
